CategoryID,CategoryLevel,CategoryName,CategoryParentID,UpdateTime,CategoryVersion
171345,4,People & Places,171341,,
171346,4,Popular Culture & Media,171341,,
171347,4,Popular Philosophy,171341,,
171348,4,Popular Science,171341,,
171354,4,Travel Writing,171341,,
171355,4,Other,171341,,
171356,3,Geography & Environment,171243,,
171357,4,Agriculture & Farming,171356,,
64730,4,Earth Sciences,171356,,
171358,4,Environment & Planning,171356,,
101024,4,Geography,171356,,
121637,4,Meteorology,171356,,
171359,4,Textbooks & Study Guides,171356,,
171360,4,Other,171356,,
171361,3,History & Military,171243,,
171362,4,Ancient History,171361,,
171363,4,Archaeology,171361,,
171364,4,History (Specific Subjects),171361,,
27324,4,History (World & General),171361,,
171365,4,Local History & Genealogy,171361,,
171366,4,Military History,171361,,
171367,4,Regional History,171361,,
171368,4,Textbooks & Study Guides,171361,,
171369,4,Other,171361,,
171370,3,"Humour, Trivia & Puzzles",171243,,
171371,4,Cartoons & Comic Strips,171370,,
171372,4,Humour Collections,171370,,
171373,4,Puzzles,171370,,
171374,4,Trivia & Quiz Books,171370,,
171375,4,TV Tie-In Humour,171370,,
171376,4,Other,171370,,
171486,3,Language & Linguistics,171243,,
29302,4,English Language & Grammar,171486,,
105928,4,English Language Teaching,171486,,
171428,4,Language Learning: Self Study,171486,,
11442,4,Language Study,171486,,
121636,4,Linguistics,171486,,
1110,4,Other,171486,,
171377,3,Law,171243,,
171378,4,EU Law,171377,,
11445,4,General & Reference,171377,,
171379,4,International Law,171377,,
171380,4,National Law,171377,,
171381,4,Textbooks & Study Guides,171377,,
171382,5,EU Law,171381,,
171383,5,National Law,171381,,
171384,5,International Law,171381,,
171385,5,Other,171381,,
171386,4,Other,171377,,
171387,3,Leisure & Lifestyle,171243,,
121624,4,Arts & Crafts,171387,,
171388,4,Fashion & Beauty,171387,,
171389,4,Gardening,171387,,
171390,4,Hobbies & Pastimes,171387,,
171392,4,House & Home,171387,,
171391,4,Indoor Games,171387,,
171393,4,Pets & Equine,171387,,
171394,4,Other,171387,,
171395,3,"Literature, Poetry & Criticism",171243,,
171396,4,"Anthologies, Essays & Letters",171395,,
171397,4,"Drama Texts, Plays & Scripts",171395,,
171398,4,Literary Criticism,171395,,
171399,4,Literary Theory,171395,,
171400,4,Poetry Texts & Anthologies,171395,,
121638,4,Study Guides & Textbooks,171395,,
171401,4,Other,171395,,
69496,3,"Maps, Atlases & Travel",171243,,
171490,4,Cycling Maps & Guides,69496,,
121824,4,Folded Maps & Walking Guides,69496,,
171487,4,Phrasebooks,69496,,
121825,4,Road Atlases & Maps,69496,,
121823,4,Street Maps & City Plans,69496,,
171488,4,Travel & Holiday Guides,69496,,
171489,4,"Where to Stay, Eat & Drink",69496,,
91158,4,World Atlases & Maps,69496,,
112388,4,Other,69496,,
171402,3,Mathematics & Sciences,171243,,
64728,4,Astronomy & Cosmology,171402,,
101027,4,Biochemistry,171402,,
64729,4,Chemistry,171402,,
105936,4,General & Reference,171402,,
171403,4,Life Sciences,171402,,
64193,5,Botany,171403,,
69478,5,General & Reference,171403,,
101029,5,Zoology,171403,,
171404,5,Other,171403,,
11446,4,Mathematics,171402,,
64731,4,Physics,171402,,
171405,4,Textbooks & Study Guides,171402,,
171406,5,Mathematics,171405,,
171407,5,Sciences,171405,,
1114,5,Other,171405,,
101028,4,Veterinary Science,171402,,
64727,4,Other,171402,,
171409,3,Medicine,171243,,
171410,4,Clinical Medicine,171409,,
171411,4,Dentistry & Dental Nursing,171409,,
46339,4,General & Reference,171409,,
171412,4,Medical Nursing & Services,171409,,
171413,4,Psychiatry & Psychology,171409,,
171414,4,Surgery,171409,,
171415,4,Textbooks & Study Guides,171409,,
171416,4,Other,171409,,
171417,3,"Mind, Body & Spirit",171243,,
171418,4,Alternative Therapies,171417,,
171419,4,Astrology & Fortune-Telling,171417,,
171420,4,General & Reference,171417,,
171421,4,The Occult & Mythology,171417,,
171422,4,The Paranormal,171417,,
171423,4,Psychics & Parapsychology,171417,,
171424,4,Spiritual Writers,171417,,
171425,4,Other,171417,,
171426,3,Personal Development,171243,,
171427,4,Careers & Success,171426,,
171429,4,"Law, Citizenship & Rights",171426,,
171430,4,Money & Consumer Issues,171426,,
171431,4,Popular Psychology,171426,,
72301,4,Practical Skills,171426,,
171432,4,Self Improvement,171426,,
105937,4,Vocational Skills,171426,,
171433,4,Other,171426,,
171434,3,Philosophy & Psychology,171243,,
64191,4,Philosophy,171434,,
1115,4,Psychology,171434,,
171436,4,Study Guides & Textbooks,171434,,
171435,4,Other,171434,,
171437,3,Politics & Government,171243,,
171438,4,Current Affairs & Issues,171437,,
171439,4,General & Reference,171437,,
171440,4,Government & Constitution,171437,,
171441,4,International Relations,171437,,
171442,4,Political Ideologies & Parties,171437,,
64192,4,Political Science & Theory,171437,,
171443,4,Other,171437,,
171444,3,Religion & Theology,171243,,
171445,4,Alternative Belief Systems,171444,,
171446,4,Buddhism,171444,,
171447,4,Christianity,171444,,
101030,4,Comparative Religion,171444,,
171448,4,General & Reference,171444,,
171449,4,Hinduism,171444,,
171450,4,Inspirational Works,171444,,
171451,4,Islam,171444,,
171452,4,Judaism,171444,,
171453,4,Religious History,171444,,
171454,4,Theology,171444,,
171455,4,Other,171444,,
171456,3,Social Sciences,171243,,
171457,4,Adult & Further Education,171456,,
171458,4,Cultural Studies,171456,,
121623,4,Education & Teaching,171456,,
171459,4,Feminism & Gender Issues,171456,,
171460,4,Gay & Lesbian Studies,171456,,
171461,4,General & Reference,171456,,
171462,4,Library & Information Science,171456,,
105938,4,Media & Communications,171456,,
171463,4,Social Issues & Services,171456,,
29769,4,Sociology & Anthropology,171456,,
171464,4,Textbooks & Study Guides,171456,,
64190,4,Other,171456,,
171465,3,Sports,171243,,
171466,4,Athletics & Gymnastics,171465,,
171467,4,Ball Games (Court & Indoor),171465,,
171468,4,Ball Games (Field & Outdoor),171465,,
171469,4,Boxing & Combat Sports,171465,,
171470,4,Country & Field Sports,171465,,
171476,4,Equestrian & Animal Sports,171465,,
171471,4,Motor Sports & Cycling,171465,,
171472,4,Outdoor Activities,171465,,
116516,4,Sports Science & Fitness,171465,,
171473,4,Water Sports,171465,,
171474,4,Winter Sports,171465,,
171475,4,Other,171465,,
171477,3,Transport,171243,,
171478,4,Aircraft & Spacecraft,171477,,
105930,4,Driving & The Highway Code,171477,,
171479,4,General & Reference,171477,,
171480,4,Road &  Motor Vehicles,171477,,
171481,4,"Ships, Boats & Waterways",171477,,
171482,4,Trains & Railways,171477,,
171483,4,Vehicle Maintenance & Manuals,171477,,
171484,4,Other,171477,,
378,3,Other,171243,,
63,2,Comics,267,,
50179,3,UK Comics & Annuals,63,,
67199,4,2000AD & Judge Dredd,50179,,
67200,5,"2000AD Annuals, Yearbooks",67199,,
50182,5,2000AD Progs,67199,,
108879,5,2000AD Specials,67199,,
108880,5,"Judge Dredd Annuals, Yearbooks",67199,,
108881,5,Judge Dredd Megazines,67199,,
108883,5,Other,67199,,
64760,4,Battle,50179,,
64762,4,Beano,50179,,
22612,5,Annuals,64762,,
50184,5,Comics,64762,,
22613,4,Beezer,50179,,
64763,4,Bunty,50179,,
64764,4,Buster,50179,,
121887,4,Classics Illustrated,50179,,
64765,4,Commando,50179,,
72334,4,Dandy,50179,,
72335,5,Annuals,72334,,
50180,5,Comics,72334,,
50181,4,"Eagle, Dan Dare",50179,,
64757,4,Hotspur,50179,,
121886,4,Jack & Jill,50179,,
101080,4,Judy,50179,,
72336,4,Lion,50179,,
101081,4,Magnet,50179,,
64758,4,"Oor Wullie, The Broons",50179,,
64759,4,"The Rover, The Wizard",50179,,
22623,4,Roy of The Rovers,50179,,
101083,4,Rupert,50179,,
22624,5,Annuals,101083,,
101084,5,Comics,101083,,
121888,4,Sparky,50179,,
105996,4,Starblazer,50179,,
64753,4,Thunderbirds & Stingray,50179,,
72337,4,"Tiger, Speed, Scorcher",50179,,
64766,4,Topper,50179,,
112409,4,Transformers,50179,,
64767,4,Twinkle,50179,,
101082,4,Valiant,50179,,
22632,4,Victor,50179,,
50183,4,Viz,50179,,
72339,4,Warlord,50179,,
112408,4,War Picture Library,50179,,
64761,4,Whizzer & Chips,50179,,
72340,4,Whoopee,50179,,
3964,4,Other,50179,,
64755,3,US Comics,63,,
65,4,1897-1937 (Platinum Age),64755,,
67,4,1938-1955 (Golden Age),64755,,
73,4,1956-1969 (Silver Age),64755,,
32724,5,Aquaman,73,,
32725,5,Atom,73,,
32726,5,Avengers,73,,
32727,5,Batman,73,,
32729,5,Captain America,73,,
108877,5,Charlton,73,,
14007,5,Classics Illustrated,73,,
32730,5,Daredevil,73,,
32731,5,Fantastic Four,73,,
32732,5,Flash,73,,
32733,5,Green Lantern,73,,
32734,5,Incredible Hulk,73,,
32735,5,Iron Man,73,,
32737,5,Justice League of America,73,,
32738,5,Silver Surfer,73,,
32739,5,Spider-Man,73,,
32740,5,Strange Tales,73,,
32742,5,Superboy,73,,
75,5,Superman,73,,
32744,5,Tales of Suspense,73,,
32745,5,Tales to Astonish,73,,
32746,5,Thor,73,,
32747,5,X-Men,73,,
74,5,Other,73,,
12590,4,1970-1983 (Bronze Age),64755,,
33807,5,Avengers,12590,,
33808,5,Batman,12590,,
33810,5,Captain America,12590,,
33811,5,Conan,12590,,
33812,5,Daredevil,12590,,
33813,5,Fantastic Four,12590,,
33814,5,Flash,12590,,
82487,5,Ghost Rider,12590,,
33815,5,Green Lantern,12590,,
33816,5,Incredible Hulk,12590,,
33817,5,Iron Man,12590,,
33818,5,Justice League of America,12590,,
33819,5,Spider-Man,12590,,
33820,5,Star Wars,12590,,
33821,5,Superboy,12590,,
33822,5,Superman,12590,,
33823,5,Thor,12590,,
33825,5,Wonder Woman,12590,,
33826,5,X-Men,12590,,
12589,5,Other,12590,,
900,4,1984-Now (Modern Age),64755,,
112401,5,Aliens,900,,
82488,5,Alpha Flight,900,,
32750,5,Avengers,900,,
17076,5,Batman,900,,
112402,5,Buffy,900,,
32751,5,Captain America,900,,
32752,5,Catwoman,900,,
17077,5,Conan,900,,
112403,5,Constantine,900,,
32753,5,Daredevil,900,,
66506,5,Darkness,900,,
73492,5,Deathlok,900,,
73493,5,Dr. Strange,900,,
112404,5,Elektra,900,,
32754,5,Fantastic Four,900,,
73494,5,Fathom,900,,
32755,5,Flash,900,,
82489,5,Ghost Rider,900,,
35762,5,GI Joe,900,,
66507,5,Green Arrow,900,,
32756,5,Green Lantern,900,,
112405,5,Hellblazer,900,,
32757,5,Incredible Hulk,900,,
73495,5,Iron Man,900,,
32758,5,Justice League of America,900,,
32759,5,Phantom,900,,
112406,5,Predator,900,,
32760,5,Punisher,900,,
82494,5,Sandman,900,,
82495,5,Secret Wars,900,,
32761,5,Silver Surfer,900,,
64754,5,Simpsons,900,,
112400,5,Sin City,900,,
17079,5,Spawn,900,,
17082,5,Spider-Man,900,,
32762,5,Star Wars,900,,
17084,5,Superman,900,,
82496,5,Swamp Thing,900,,
17081,5,Teen Titans,900,,
17080,5,Thor,900,,
32763,5,Tomb Raider,900,,
32764,5,Transformers,900,,
32765,5,Ultimates,900,,
112407,5,Vampirella,900,,
32766,5,Witchblade,900,,
32767,5,Wolverine,900,,
32768,5,Wonder Woman,900,,
17085,5,X-Men,900,,
77,5,Other,900,,
3979,4,Alternative & Underground,64755,,
64756,4,Other,64755,,
121889,3,European Comics,63,,
171491,3,Graphic Novels,63,,
171492,4,Adult & Erotic,171491,,
171493,4,Alternative & Underground,171491,,
171494,4,Crime & Thriller,171491,,
171495,4,Fantasy,171491,,
171496,4,Historical & Mythological,171491,,
171497,4,Horror,171491,,
171498,4,Romance & Sagas,171491,,
171499,4,Superheroes,171491,,
171500,4,Science Fiction,171491,,
171501,4,War,171491,,
171502,4,Westerns,171491,,
3954,4,Other,171491,,
8575,3,Manga,63,,
79,3,Newspaper Comics,63,,
972,3,Original Comic Art,63,,
64,3,Other,63,,
280,2,Magazines,267,,
1138,3,Antiques & Collectables,280,,
29240,3,Architecture & Design,280,,
29241,3,Art,280,,
1137,3,Business & Management,280,,
609,3,Children's,280,,
2243,3,"Computing, IT & Internet",280,,
1140,3,Crafts,280,,
64789,3,Entertainment,280,,
2242,4,Celebrity,64789,,
1145,4,Film,64789,,
64790,4,Music,64789,,
98609,5,Pre-1960,64790,,
98610,5,1960s,64790,,
69505,5,1970s,64790,,
98607,5,1980s,64790,,
98608,5,1990s,64790,,
2245,5,2000s,64790,,
101063,4,Radio,64789,,
101064,4,"Theatre, Opera & Ballet",64789,,
64799,4,TV,64789,,
64800,4,Video Games,64789,,
64801,4,Other,64789,,
1139,3,Food & Drink,280,,
101067,3,Games,280,,
101068,3,Gardening,280,,
101069,3,Geography,280,,
91176,3,Health & Fitness,280,,
72342,3,History,280,,
1141,3,Home,280,,
1142,3,Horror & Monsters,280,,
1143,3,Humour,280,,
91177,3,Literary,280,,
91178,3,Medical & Nursing,280,,
91173,3,Men's,280,,
101070,3,Military & War,280,,
608,3,Nature & Outdoors,280,,
612,3,News & Current Affairs,280,,
72343,3,Paranormal & Supernatural,280,,
72344,3,Pet & Animal Care,280,,
101066,3,Photography,280,,
1146,3,Pulp,280,,
72345,3,Religion & Spirituality,280,,
1147,3,Science,280,,
1148,3,Science Fiction,280,,
105967,3,Sports,280,,
139820,4,Boxing,105967,,
105968,4,Cricket,105967,,
116597,4,Cycling,105967,,
105969,4,Fishing,105967,,
105970,4,Football,105967,,
105971,4,Golf,105967,,
105972,4,Horse Racing,105967,,
105973,4,Martial Arts,105967,,
105974,4,Motor Sport,105967,,
105975,4,Rugby,105967,,
105976,4,Tennis,105967,,
139821,4,Wrestling,105967,,
614,4,Other,105967,,
64802,3,Transportation,280,,
64803,4,Aircraft,64802,,
91174,4,Bicycles,64802,,
91175,4,Buses & Coaches,64802,,
46329,4,Cars,64802,,
98603,5,Pre-1960,46329,,
98604,5,1960s,46329,,
72039,5,1970s,46329,,
98605,5,1980s,46329,,
98606,5,1990s,46329,,
2241,5,2000s,46329,,
21533,4,Motorcycles,64802,,
101065,4,Nautical,64802,,
64804,4,Rail,64802,,
91183,4,"Vans, Trucks & Lorries",64802,,
64805,4,Other,64802,,
1150,3,Travel & Exploration,280,,
1160,3,True Crime,280,,
108869,3,"Urban, Street Life",280,,
101072,3,Women's,280,,
162517,3,Other Magazines,280,,
29399,2,Collections & Lots,267,,
26185,3,Books,29399,,
98991,3,Comics,29399,,
98992,3,Magazines,29399,,
72122,2,Others,267,,
12576,1,"Business, Office & Industrial",12576,,
11748,2,Agriculture/ Farming,12576,,
11752,3,Farm Implements & Equipment,11748,,
11751,3,Livestock Supplies,11748,,
58177,3,Stationary Engines,11748,,
147793,3,Storage Tanks,11748,,
147794,3,Tractors,11748,,
11757,4,Antique Tractors,147794,,
92021,4,Modern Tractors,147794,,
147798,3,Tractor Manuals & Publications,11748,,
147799,4,David Brown,147798,,
147800,4,Ford,147798,,
147801,4,John Deere,147798,,
147802,4,Leyland,147798,,
147803,4,Massey Ferguson,147798,,
11756,4,Other Tractor Publications,147798,,
147796,3,Tractor Parts,11748,,
121875,4,Antique Tractor Parts & Accs,147796,,
121876,4,Modern Tractor Parts & Accs,147796,,
148440,3,Trailers,11748,,
1269,3,Other Agriculture/ Farming,11748,,
41498,2,Building Materials & Supplies,12576,,
112389,3,Bricks,41498,,
72346,3,Building Regulations & Courses,41498,,
147790,3,Carpentry & Woodwork,41498,,
58148,4,Carpentry Tools & Equipment,147790,,
147791,4,Timber/ Wood,147790,,
147792,4,Other Carpentry & Woodwork,147790,,
105994,3,Ceilings,41498,,
63893,3,Doors & Door Fixtures,41498,,
50200,3,Electrical,41498,,
147804,4,Cables & Connectors,50200,,
41499,4,Electrical Fittings,50200,,
121872,4,Sockets,50200,,
121873,4,Switches,50200,,
3188,4,Other Electrical,50200,,
105992,3,Flooring,41498,,
63894,3,Insulation,41498,,
58145,3,Lights & Lighting,41498,,
63891,3,Locks & Keys,41498,,
41500,3,Nuts/ Bolts/ Nails/ Screws,41498,,
72347,3,Painting,41498,,
121874,3,Plastering,41498,,
63896,3,Plumbing,41498,,
105993,4,Boilers & Tanks,63896,,
63898,4,Pipes,63896,,
63900,4,Pipe Fittings,63896,,
86173,4,Radiators & Towel Rails,63896,,
63897,4,Taps,63896,,
63907,4,Valves,63896,,
63905,4,Other Plumbing,63896,,
66945,3,Roofing,41498,,
55806,3,Scaffolding & Ladders,41498,,
105995,3,Walls,41498,,
41501,3,Windows & Glass,41498,,
26197,3,Other Building Materials,41498,,
11759,2,Businesses For Sale,12576,,
46689,3,Internet Businesses/ Websites,11759,,
11760,3,Manufacturing,11759,,
46690,3,Marketing,11759,,
11761,3,Retailing,11759,,
11762,3,Service Businesses,11759,,
11764,3,Wholesaling,11759,,
2992,3,Other Businesses For Sale,11759,,
92074,2,Electrical & Test Equipment,12576,,
26215,3,Circuit Breakers,92074,,
4659,3,Components & Supplies,92074,,
36323,4,Assemblies/ EM Devices,4659,,
4662,4,Capacitors,4659,,
26212,4,Cables & Connectors,4659,,
4667,5,Cables & Wiring,26212,,
7285,5,Connectors & Sockets,26212,,
4663,4,ICs & Processors,4659,,
66954,4,LEDs,4659,,
26209,4,Motors & Servos,4659,,
36333,4,Passive Components,4659,,
7286,5,Crystals & Oscillators,36333,,
26205,5,Fuses,36333,,
7288,5,Inductors/ Coils/ Filters,36333,,
4664,5,Resistors,36333,,
36338,5,Other Passive Components,36333,,
36328,4,Relays,4659,,
36332,4,Semiconductors & Actives,4659,,
58169,4,Switches,4659,,
72349,4,Testing Instruments,4659,,
4665,4,Transformers,4659,,
58174,4,Tubes & Acoustics,4659,,
4660,4,Other Components & Supplies,4659,,
42899,3,Industrial Automation/ Control,92074,,
4676,3,Test & Measurement Equipment,92074,,
36316,4,Attenuators,4676,,
1504,4,Audio Test Equipment,4676,,
50953,4,Broadcast Measurement,4676,,
25399,4,Calibrators & Standards,4676,,
25401,4,Counters & Timers,4676,,
50964,4,Electrical Power Measurement,4676,,
25410,4,Meters,4676,,
25411,5,Amp & Voltmeters,25410,,
121877,5,Insulation Testers,25410,,
58277,5,Multimeters & Flukes,25410,,
116598,5,PAT Testers,25410,,
147825,5,pH Meters,25410,,
147826,5,TDS Meters,25410,,
4678,5,Other Meters,25410,,
14955,4,Metal Detectors,4676,,
45008,4,Oscilloscopes,4676,,
25414,4,Parts & Accessories,4676,,
58288,4,Power Supplies,4676,,
112391,4,Scales,4676,,
97198,4,Signal Generators,4676,,
50974,4,Thermometers,4676,,
80018,4,Video Test Equipment,4676,,
77985,4,Weather Instruments,4676,,
40004,4,Other Test Equipment,4676,,
25409,3,Manuals & Publications,92074,,
92078,3,Other Electrical/ Test Eqpt,92074,,
148462,2,Containers & Pre-Fab Buildings,12576,,
55805,3,Pre-Fabricated Buildings,148462,,
112422,3,Shipping & Storage Containers,148462,,
148463,3,Other Pre-Fab Buildings,148462,,
46576,2,Hand Tools,12576,,
147818,3,Bolt Cutters,46576,,
20762,3,Chisels,46576,,
66916,3,Clamps,46576,,
42254,3,Crowbars,46576,,
147806,3,Files,46576,,
63914,3,Hammers,46576,,
121891,3,Hand/ Foot Pumps,46576,,
147819,3,Knife Sharpening,46576,,
147807,3,Measuring Tools,46576,,
147808,4,Calipers,147807,,
147809,4,Laser Measurers,147807,,
147810,4,Measuring Wheels,147807,,
147811,4,Micrometers,147807,,
147812,4,Rulers,147807,,
147813,4,Spirit Levels & Plumb Bobs,147807,,
147814,4,Squares,147807,,
147815,4,Tape Measures,147807,,
63915,4,Other Measuring Tools,147807,,
50205,3,Multitools,46576,,
11701,3,Painting & Decorating Tools,46576,,
29526,3,Planes,46576,,
20767,3,Pliers,46576,,
20768,3,Saws,46576,,
63917,3,Screwdrivers,46576,,
20774,3,Spanners,46576,,
20765,3,Spirit Levels,46576,,
147822,3,Tin Snips,46576,,
116637,3,Tool Belts,46576,,
63918,3,Tool Kits & Sets,46576,,
147827,3,Trowels,46576,,
147828,3,Vices,46576,,
147824,3,Wire Strippers & Cutters,46576,,
42337,3,Other Hand Tools,46576,,
1266,2,Industrial Supply/ MRO,12576,,
43015,3,Cleaning Equipment & Supplies,1266,,
42912,3,HVAC,1266,,
48718,3,Hydraulics & Pneumatics,1266,,
11899,3,Industrial Fire Protection,1266,,
147829,3,Magnets,1266,,
26224,3,Material Handling,1266,,
11897,3,Protective & Safety Gear,1266,,
141064,4,Dust Masks,11897,,
141065,4,Ear Plugs/ Ear Defenders,11897,,
141066,4,Gloves & Gauntlets,11897,,
141067,4,Hard Hats & Helmets,11897,,
141068,4,High-Visibility Jackets,11897,,
141069,4,Knee-Pads,11897,,
53151,4,Overalls & Trousers,11897,,
141084,4,Safety Glasses & Goggles,11897,,
141085,4,Safety Shoes & Boots,11897,,
36347,4,Warning & Safety Signs,11897,,
11900,4,Other Protective/ Safety Gear,11897,,
46547,3,Pumps,1266,,
141071,3,Security Equipment,1266,,
53145,4,Alarm Systems & Accessories,141071,,
67031,4,Locks/ Safes/ Locksmith Gear,141071,,
141086,4,Other Security Equipment,141071,,
1267,3,Other Industrial Supply,1266,,
64808,2,Industrial Tools,12576,,
22662,3,Compressors,64808,,
112392,3,Construction Tools,64808,,
112393,4,Breakers,112392,,
50903,4,Cement Mixers,112392,,
147830,4,Compactors & Wacker Plates,112392,,
95493,4,Diggers,112392,,
112394,4,Dumpers,112392,,
97122,4,Excavators,112392,,
147831,4,Scaffolding,112392,,
64810,4,Other Construction Tools,112392,,
112395,3,Cutting & Sawing Tools,64808,,
46578,4,Cutters,112395,,
57048,4,Guillotines,112395,,
97230,4,Lathes,112395,,
42296,4,Saws,112395,,
147832,4,Saw Blades,112395,,
64811,4,Other Cutting & Sawing,112395,,
147833,3,Drilling Tools,64808,,
147834,4,Drills,147833,,
147835,4,Drill Bits,147833,,
147836,4,Drill Chucks,147833,,
147837,4,Drill Sets,147833,,
64812,4,Other Drilling Tools,147833,,
116670,3,Dust Extractors,64808,,
121893,3,Engineering Tools,64808,,
46412,3,Generators,64808,,
112396,3,Lifting Tools,64808,,
25253,4,Cranes,112396,,
97185,4,Forklifts,112396,,
63939,4,Hoists,112396,,
147838,4,Jacks,112396,,
26222,4,Pallet Trucks,112396,,
147839,4,Sack Trucks & Trolleys,112396,,
66938,4,Winches,112396,,
64813,4,Other Lifting Tools,112396,,
147840,3,Measuring Tools,64808,,
147841,4,Calipers,147840,,
147842,4,Laser Measurers,147840,,
147843,4,Measuring Wheels,147840,,
147844,4,Micrometers,147840,,
